Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697061044.1228771,420,78596,0,GPS1_Frame,42.338531285,-71.08623288833333,21.595,328138.35755746206,4689471.901309931,19,T,5
1697061046.590275,421,78597,0,GPS1_Frame,42.33853126333333,-71.08623284,21.592,328138.361480249,4689471.8988063205,19,T,5
1697061049.0579572,422,78598,0,GPS1_Frame,42.338531265,-71.08623287833333,21.594,328138.35832679796,4689471.899068871,19,T,5
1697061051.523462,423,78599,0,GPS1_Frame,42.338531243333335,-71.08623284833334,21.598,328138.3607392397,4689471.896602317,19,T,5
1697061053.9878867,424,78600,0,GPS1_Frame,42.338531241666665,-71.08623285,21.607,328138.3605973956,4689471.896420615,19,T,5
1697061056.4527636,425,78634,0,GPS1_Frame,42.33853130666667,-71.08623265666667,21.589,328138.37670173944,4689471.903247602,19,T,5
1697061058.7413907,426,78635,0,GPS1_Frame,42.33853132,-71.08623262333333,21.588,328138.37948414334,4689471.904660794,19,T,5
1697061061.030107,427,78636,0,GPS1_Frame,42.338531268333334,-71.08623262666667,21.594,328138.3790687751,4689471.898930342,19,T,5
1697061063.3197582,428,78637,0,GPS1_Frame,42.338531425,-71.08623265833333,21.598,328138.3768868196,4689471.916390986,19,T,5
1697061065.610485,429,78638,0,GPS1_Frame,42.33853144333333,-71.08623265166666,21.599,328138.3774859804,4689471.918413289,19,T,5
1697061067.9016173,430,78639,0,GPS1_Frame,42.338531368333335,-71.08623261666666,21.589,328138.38016503537,4689471.910014368,19,T,5
1697061070.1919942,431,78640,0,GPS1_Frame,42.338531276666664,-71.08623263833333,21.587,328138.3781303514,4689471.899879276,19,T,5
1697061072.4829054,432,78641,0,GPS1_Frame,42.338531276666664,-71.08623262333333,21.591,328138.3793660874,4689471.899848958,19,T,5
1697061074.774104,433,78642,0,GPS1_Frame,42.33853122166666,-71.08623259166667,21.592,328138.3818250225,4689471.893677622,19,T,5
1697061077.0651848,434,78643,0,GPS1_Frame,42.338531266666664,-71.086232595,21.592,328138.3816730121,4689471.898681265,19,T,5
1697061079.3552244,435,78644,0,GPS1_Frame,42.33853130666667,-71.08623261833333,21.6,328138.37985972903,4689471.903170122,19,T,5
1697061081.6463852,436,78656,0,GPS1_Frame,42.33853137,-71.08623260166667,21.611,328138.38140531187,4689471.91016912,19,T,5
1697061084.1142366,437,78657,0,GPS1_Frame,42.33853134333334,-71.08623255,21.615,328138.38558908406,4689471.907103561,19,T,5
1697061086.581537,438,78658,0,GPS1_Frame,42.338531376666666,-71.08623259,21.618,328138.38238460326,4689471.910885821,19,T,5
1697061089.0485256,439,78659,0,GPS1_Frame,42.33853139166666,-71.08623263166666,21.626,328138.3789928701,4689471.912635675,19,T,5
1697061091.5147228,440,78660,0,GPS1_Frame,42.33853139666667,-71.08623261666666,21.624,328138.3802422258,4689471.913160568,19,T,5
1697061093.9819512,441,78661,0,GPS1_Frame,42.338531358333334,-71.08623259833334,21.626,328138.3816481347,4689471.908866889,19,T,5
1697061096.4489784,442,78662,0,GPS1_Frame,42.338531333333336,-71.08623258666667,21.612,328138.3825411544,4689471.9060672475,19,T,5
1697061098.9148798,443,78663,0,GPS1_Frame,42.33853130333333,-71.08623255,21.618,328138.38548010937,4689471.902661866,19,T,5
1697061101.3817432,444,78664,0,GPS1_Frame,42.33853132666667,-71.08623255333333,21.616,328138.38526907086,4689471.9052595915,19,T,5
1697061103.8457468,445,78665,0,GPS1_Frame,42.338531345,-71.08623259,21.629,328138.3822983316,4689471.90736948,19,T,5
1697061106.310228,446,78666,0,GPS1_Frame,42.338531331666665,-71.086232595,21.627,328138.38185009605,4689471.90589902,19,T,5
1697061108.7750156,447,78667,0,GPS1_Frame,42.338531305,-71.08623259166667,21.624,328138.38205205323,4689471.902931153,19,T,5
1697061111.2393258,448,78668,0,GPS1_Frame,42.338531321666665,-71.08623253666667,21.635,328138.38662848854,4689471.904670692,19,T,5
1697061113.705217,449,78669,0,GPS1_Frame,42.33853135,-71.08623257166667,21.634,328138.38382229646,4689471.907887636,19,T,5
1697061116.172107,450,78670,0,GPS1_Frame,42.338531345,-71.08623257,21.632,328138.38394597813,4689471.9073290555,19,T,5
1697061118.6393766,451,78671,0,GPS1_Frame,42.33853133,-71.08623253,21.633,328138.3872004078,4689471.905582571,19,T,5
1697061121.1064956,452,78672,0,GPS1_Frame,42.338531323333335,-71.08623252833333,21.632,328138.38731955097,4689471.9048389215,19,T,5
1697061123.572931,453,78673,0,GPS1_Frame,42.33853138333333,-71.08623257833334,21.633,328138.38336389256,4689471.911602523,19,T,5
1697061126.0402644,454,78674,0,GPS1_Frame,42.338531411666665,-71.08623256833333,21.634,328138.3842649063,4689471.914728512,19,T,5
1697061128.5077872,455,78675,0,GPS1_Frame,42.33853137166667,-71.08623257333333,21.634,328138.38374402095,4689471.910296923,19,T,5
1697061130.9756708,456,78676,0,GPS1_Frame,42.33853135,-71.08623259666666,21.642,328138.38176273723,4689471.907938166,19,T,5
1697061133.44029,457,78710,0,GPS1_Frame,42.33853131833333,-71.08623252666666,21.65,328138.3874432327,4689471.90428034,19,T,5
1697061135.904377,458,78711,0,GPS1_Frame,42.338531331666665,-71.08623247,21.647,328138.3921478902,4689471.905646369,19,T,5
1697061138.3685336,459,78712,0,GPS1_Frame,42.338531296666666,-71.08623247,21.647,328138.3920525373,4689471.901759886,19,T,5
1697061140.8323364,460,78713,0,GPS1_Frame,42.338531358333334,-71.08623251,21.652,328138.3889252469,4689471.908688349,19,T,5
1697061143.2980797,461,78714,0,GPS1_Frame,42.33853133833333,-71.08623252166667,21.651,328138.38790963066,4689471.906491081,19,T,5
1697061145.7648776,462,78715,0,GPS1_Frame,42.33853130666667,-71.08623249666667,21.654,328138.3898829182,4689471.902924209,19,T,5
1697061148.2315657,463,78716,0,GPS1_Frame,42.338531286666665,-71.08623248166667,21.656,328138.3910641668,4689471.900673043,19,T,5
1697061150.6975322,464,78717,0,GPS1_Frame,42.33853128333333,-71.086232495,21.655,328138.3899566531,4689471.900329852,19,T,5
1697061153.1617742,465,78718,0,GPS1_Frame,42.338531311666664,-71.08623248,21.66,328138.39126957953,4689471.903445734,19,T,5
1697061155.6256943,466,78719,0,GPS1_Frame,42.338531335,-71.08623251,21.654,328138.3888616783,4689471.906097358,19,T,5
1697061158.0898879,467,78720,0,GPS1_Frame,42.338531335,-71.086232475,21.653,328138.3917450608,4689471.906026616,19,T,5
1697061160.554493,468,78721,0,GPS1_Frame,42.33853130833333,-71.08623247,21.659,328138.3920843216,4689471.903055381,19,T,5
