Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,UTC_Time,Latitude,UTM_northing,Longtitude,UTM_easting,Altitude,Zone,Letter
1695688033.7945325,88,1634,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,19.9,19,T
1695688034.7950487,89,1635,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,19.9,19,T
1695688035.7904942,90,1636,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,19.9,19,T
1695688036.794447,91,1637,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.0,19,T
1695688037.7964451,92,1638,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.0,19,T
1695688038.800185,93,1639,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.0,19,T
1695688039.7936044,94,1640,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.0,19,T
1695688040.7926445,95,1641,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.1,19,T
1695688041.785234,96,1642,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.1,19,T
1695688042.7928412,97,1643,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.1,19,T
1695688043.8050444,98,1644,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.1,19,T
1695688044.8117971,99,1645,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.1,19,T
1695688045.8138463,100,1646,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.1,19,T
1695688046.7928035,101,1647,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.1,19,T
1695688047.7950556,102,1648,0,GPS_frame,,42.273045,4682087.018660997,-71.02945833333334,332642.1330276994,20.1,19,T
