Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697065272.290642,89,82844,0,GPS1_Frame,42.33854286333333,-71.08867831166667,13.185,327936.92934980616,4689478.132610336,19,T,5
1697065274.405833,90,82845,0,GPS1_Frame,42.338543003333335,-71.08867772333333,12.994,327936.9781999566,4689478.146965734,19,T,5
1697065276.5221524,91,82846,0,GPS1_Frame,42.338543245,-71.08867706,12.807,327937.03350609075,4689478.172458671,19,T,5
1697065278.6368198,92,82847,0,GPS1_Frame,42.33854330166667,-71.08867624333334,12.641,327937.1009395872,4689478.177098484,19,T,5
1697065280.7505403,93,82848,0,GPS1_Frame,42.33854316833333,-71.08867524833333,12.466,327937.18254636775,4689478.160279368,19,T,5
1697065282.8639255,94,82849,0,GPS1_Frame,42.33854323,-71.08867453166667,12.31,327937.2417552632,4689478.165676752,19,T,5
1697065284.97711,95,82850,0,GPS1_Frame,42.33854340833334,-71.08867390333333,12.161,327937.2940052662,4689478.1842078315,19,T,5
1697065287.0913508,96,82851,0,GPS1_Frame,42.338543736666665,-71.08867326666666,11.956,327937.34735092474,4689478.219378408,19,T,5
1697065289.2052796,97,82852,0,GPS1_Frame,42.338544178333336,-71.08867262833333,11.751,327937.40114300547,4689478.26713042,19,T,5
1697065291.3191342,98,82853,0,GPS1_Frame,42.33854476333333,-71.08867202333333,11.552,327937.45257996087,4689478.330865958,19,T,5
1697065293.4329576,99,82854,0,GPS1_Frame,42.338544255,-71.08867104333333,11.168,327937.53192817036,4689478.272436302,19,T,5
1697065295.5452485,100,82855,0,GPS1_Frame,42.338544,-71.088670315,10.976,327937.59123446717,4689478.242646652,19,T,5
1697065297.6568635,101,82856,0,GPS1_Frame,42.33854484166667,-71.08867026166666,11.187,327937.59792388557,4689478.335999415,19,T,5
1697065299.768947,102,82857,0,GPS1_Frame,42.338544815,-71.08866946166667,11.121,327937.6637570441,4689478.331419424,19,T,5
1697065301.8811002,103,82858,0,GPS1_Frame,42.338544915,-71.08866874,11.075,327937.72348240635,4689478.341063321,19,T,5
1697065303.993376,104,82859,0,GPS1_Frame,42.33854410666667,-71.088667445,10.798,327937.82796279946,4689478.248683521,19,T,5
1697065306.1053576,105,82860,0,GPS1_Frame,42.33854382166667,-71.08866642833334,10.638,327937.910940854,4689478.21497914,19,T,5
1697065308.2182837,106,82861,0,GPS1_Frame,42.338544096666666,-71.088665895,10.753,327937.9556281918,4689478.244436563,19,T,5
1697065310.3308814,107,82862,0,GPS1_Frame,42.338544176666666,-71.08866520666666,10.785,327938.01255292667,4689478.251927065,19,T,5
1697065312.4432874,108,82863,0,GPS1_Frame,42.33854406333333,-71.08866443,10.814,327938.0762274429,4689478.23777062,19,T,5
1697065314.5550861,109,82864,0,GPS1_Frame,42.338543748333336,-71.08866355166667,10.707,327938.147727442,4689478.201014899,19,T,5
1697065316.666524,110,82865,0,GPS1_Frame,42.33854321333333,-71.08866252333333,10.521,327938.23098474066,4689478.139526313,19,T,5
1697065318.7784586,111,82866,0,GPS1_Frame,42.338543375,-71.08866185666666,10.634,327938.28634727123,4689478.156129123,19,T,5
1697065320.8897672,112,82867,0,GPS1_Frame,42.338543385,-71.08866114166666,10.677,327938.34527793876,4689478.155792697,19,T,5
1697065336.8753016,113,82868,0,GPS1_Frame,42.338543405,-71.08866037666667,10.672,327938.40835500206,4689478.156465519,19,T,5
1697065338.2866313,114,82908,0,GPS1_Frame,42.33853293333333,-71.08864596333333,5.087,327939.56719780323,4689476.964500317,19,T,5
1697065340.401036,115,82909,0,GPS1_Frame,42.33853321,-71.08864586,5.068,327939.57646526524,4689476.995012947,19,T,5
1697065342.5146828,116,82910,0,GPS1_Frame,42.33853382,-71.08864583666667,5.119,327939.5800513106,4689477.062701595,19,T,5
